id,key,value,type
151710415,ST_num,08,gnis
151710415,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151710415,ST_alpha,CO,gnis
151710415,County_num,059,gnis
151741714,ele,2355,regular
151741714,name,Sunset,regular
151741714,is_in,"Boulder,Colorado,Colo.,CO,USA",regular
151741714,place,hamlet,regular
151741714,id,178500,gnis
151741714,Class,Populated Place,gnis
151741714,County,Boulder,gnis
151741714,ST_num,08,gnis
151741714,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151741714,ST_alpha,CO,gnis
151741714,County_num,013,gnis
151758422,ele,2471,regular
151758422,name,Lawson,regular
151758422,is_in,"Clear Creek,Colorado,Colo.,CO,USA",regular
151758422,place,hamlet,regular
151758422,id,204705,gnis
151758422,Class,Populated Place,gnis
151758422,County,Clear Creek,gnis
151758422,ST_num,08,gnis
151758422,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151758422,ST_alpha,CO,gnis
151758422,County_num,019,gnis
151797462,ele,2501,regular
151797462,name,Pactolus,regular
151797462,is_in,"Gilpin,Colorado,Colo.,CO,USA",regular
151797462,place,hamlet,regular
151797462,id,181148,gnis
151797462,Class,Populated Place,gnis
151797462,County,Gilpin,gnis
151797462,ST_num,08,gnis
151797462,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151797462,ST_alpha,CO,gnis
151797462,County_num,047,gnis
151833642,ele,1590,regular
151833642,name,Cozy Corner,regular
151833642,shop,car_repair,regular
151833642,is_in,"Adams,Colorado,Colo.,CO,USA",regular
151833642,place,hamlet,regular
151833642,id,181272,gnis
151833642,class,Populated Place,gnis
151833642,ST_num,08,gnis
151833642,county,Adams,gnis
151833642,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151833642,ST_alpha,CO,gnis
151833642,County_num,001,gnis
151874459,ele,2572,regular
151874459,name,Caribou City,regular
151874459,is_in,"Boulder,Colorado,Colo.,CO,USA",regular
151874459,place,hamlet,regular
151874459,id,198001,gnis
151874459,Class,Populated Place,gnis
151874459,County,Boulder,gnis
151874459,ST_num,08,gnis
151874459,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151874459,ST_alpha,CO,gnis
151874459,County_num,013,gnis
151911203,ele,1674,regular
151911203,name,Cherry Ridge,regular
151911203,is_in,"Arapahoe,Colorado,Colo.,CO,USA",regular
151911203,place,hamlet,regular
151911203,id,196394,gnis
151911203,Class,Populated Place,gnis
151911203,County,Arapahoe,gnis
151911203,ST_num,08,gnis
151911203,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151911203,ST_alpha,CO,gnis
151911203,County_num,005,gnis
151935837,ele,2100,regular
151935837,name,Twin Forks,regular
151935837,is_in,"Jefferson,Colorado,Colo.,CO,USA",regular
151935837,place,hamlet,regular
151935837,id,182605,gnis
151935837,Class,Populated Place,gnis
151935837,County,Jefferson,gnis
151935837,ST_num,08,gnis
151935837,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151935837,ST_alpha,CO,gnis
151935837,County_num,059,gnis
175844741,highway,turning_circle,regular
175844766,highway,turning_circle,regular
175845815,highway,turning_circle,regular
175848597,highway,traffic_signals,regular
175848953,highway,traffic_signals,regular
175849118,highway,traffic_signals,regular
175857383,highway,turning_circle,regular
175863243,highway,turning_circle,regular
175863997,ref,22,regular
175863997,highway,motorway_junction,regular
175866132,ref,216,regular
175866132,highway,motorway_junction,regular
175866832,highway,turning_circle,regular
175868479,highway,turning_circle,regular
175869865,ref,10,regular
175869865,highway,motorway_junction,regular
175872571,highway,turning_circle,regular
175880176,ref,229,regular
175880176,highway,motorway_junction,regular
175881269,noexit,yes,regular
175881269,source,Bing,regular
175883023,highway,turning_circle,regular
175884550,source,Yahoo,regular
175884550,highway,turning_circle,regular
175885780,source,Yahoo,regular
175885780,highway,turning_circle,regular
175886996,highway,turning_circle,regular
175888086,highway,traffic_signals,regular
175891537,highway,traffic_signals,regular
175891602,highway,traffic_signals,regular
175892821,source,Yahoo,regular
175892821,highway,turning_circle,regular
175892892,highway,turning_circle,regular
175893317,highway,turning_circle,regular
175893645,highway,turning_circle,regular
175894247,highway,traffic_signals,regular
175896248,highway,turning_circle,regular
175897388,highway,turning_circle,regular
175899408,railway,level_crossing,regular
175899602,highway,turning_circle,regular
175899633,highway,turning_circle,regular
175900347,highway,traffic_signals,regular
175900347,traffic_signals,signal,regular
175902734,railway,level_crossing,regular
175908467,highway,traffic_signals,regular
175911696,source,Yahoo,regular
175911696,highway,turning_circle,regular
175912415,highway,turning_circle,regular
175916055,highway,turning_circle,regular
175921619,highway,turning_circle,regular
175922039,highway,traffic_signals,regular
175922039,traffic_signals,signal,regular
175924408,source,Yahoo,regular
175924408,highway,turning_circle,regular
175925143,highway,turning_circle,regular
175925371,source,Yahoo,regular
175925371,highway,turning_circle,regular
175926848,source,Yahoo,regular
175926848,highway,traffic_signals,regular
175929118,highway,turning_circle,regular
175930547,highway,turning_circle,regular
175931047,highway,turning_circle,regular
175932745,highway,turning_circle,regular
175939199,highway,turning_circle,regular
175941024,highway,turning_circle,regular
175944365,highway,turning_circle,regular
175945022,source,Yahoo,regular
175945022,highway,traffic_signals,regular
175946008,source,Yahoo,regular
175946008,highway,turning_circle,regular
175946135,highway,turning_circle,regular
175947105,highway,turning_circle,regular
175948089,highway,turning_circle,regular
175948146,highway,turning_circle,regular
175948226,highway,turning_circle,regular
175948277,source,Yahoo,regular
175948277,highway,turning_circle,regular
175948671,highway,turning_circle,regular
175949695,highway,turning_circle,regular
175949823,highway,turning_circle,regular
175950858,source,Yahoo,regular
175950858,highway,turning_circle,regular
175950946,highway,turning_circle,regular
175952515,source,Yahoo,regular
175952515,highway,turning_circle,regular
175953893,highway,turning_circle,regular
175953945,highway,turning_circle,regular
175954240,highway,turning_circle,regular
175961776,highway,turning_circle,regular
175965474,highway,traffic_signals,regular
175965925,highway,traffic_signals,regular
175967566,source,Yahoo,regular
175967566,highway,turning_circle,regular
175968897,source,Yahoo,regular
175968897,highway,turning_circle,regular
175970389,highway,traffic_signals,regular
175972841,highway,turning_circle,regular
175975012,highway,turning_circle,regular
175977227,highway,turning_circle,regular
175977379,source,Yahoo,regular
175977379,highway,turning_circle,regular
175979032,source,Yahoo,regular
175979032,highway,turning_circle,regular
175979926,highway,turning_circle,regular
175980167,highway,turning_circle,regular
175981561,railway,level_crossing,regular
175982475,source,Yahoo,regular
175982475,highway,turning_circle,regular
175985997,highway,turning_circle,regular
175986528,highway,traffic_signals,regular
175987029,source,Yahoo,regular
175987029,highway,turning_circle,regular
175987740,highway,turning_circle,regular
175989566,highway,turning_circle,regular
175989722,highway,turning_circle,regular
175990494,source,Yahoo,regular
175990494,highway,turning_circle,regular
175991439,highway,turning_circle,regular
175991468,highway,turning_circle,regular
175991505,highway,turning_circle,regular
175991534,highway,turning_circle,regular
175996536,highway,turning_circle,regular
175996960,source,Yahoo,regular
175996960,highway,turning_circle,regular
175997679,highway,turning_circle,regular
175998603,highway,turning_circle,regular
176001335,highway,turning_circle,regular
176002444,highway,turning_circle,regular
176003842,highway,turning_circle,regular
176004740,highway,turning_circle,regular
176007812,highway,traffic_signals,regular
176008182,highway,turning_circle,regular
176008359,highway,turning_circle,regular
176009722,highway,turning_circle,regular
176009776,source,Yahoo,regular
176009776,highway,turning_circle,regular
176009929,highway,turning_circle,regular
176010122,ref,41,regular
176010122,highway,motorway_junction,regular
176011202,ref,38,regular
176011202,highway,motorway_junction,regular
176014357,highway,turning_circle,regular
176015552,highway,turning_circle,regular
176017912,railway,level_crossing,regular
176022130,source,Yahoo,regular
176022130,highway,turning_circle,regular
176024971,highway,turning_circle,regular
176025103,source,Yahoo,regular
176025103,highway,turning_circle,regular
176026677,highway,turning_circle,regular
176027528,highway,turning_circle,regular
176028829,highway,turning_circle,regular
176030366,highway,turning_circle,regular
176031505,highway,turning_circle,regular
176032262,highway,traffic_signals,regular
176035655,highway,turning_circle,regular
176037117,highway,turning_circle,regular
176037598,highway,turning_circle,regular
176041437,source,Yahoo,regular
176041437,highway,turning_circle,regular
176043151,highway,turning_circle,regular
176043748,source,Yahoo,regular
176043748,highway,turning_circle,regular
176043950,highway,turning_circle,regular
176044813,highway,turning_circle,regular
176046270,highway,turning_circle,regular
176046805,highway,turning_circle,regular
176050562,highway,turning_circle,regular
176054749,highway,turning_circle,regular
176056067,highway,turning_circle,regular
176062920,highway,turning_circle,regular
176063031,highway,turning_circle,regular
176063200,highway,turning_circle,regular
176063258,highway,turning_circle,regular
176064619,highway,traffic_signals,regular
176066656,exit_to,Osage Street,regular
176066656,highway,motorway_junction,regular
176067971,highway,traffic_signals,regular
176067998,highway,traffic_signals,regular
176068141,highway,turning_circle,regular
176070577,noexit,yes,regular
176070577,source,Bing,regular
176070907,highway,traffic_signals,regular
176071150,highway,traffic_signals,regular
176071179,highway,traffic_signals,regular
176071279,highway,traffic_signals,regular
176071665,highway,turning_circle,regular
176071948,highway,traffic_signals,regular
176071965,highway,traffic_signals,regular
176071981,source,bing,regular
176071981,bicycle,yes,regular
176071981,highway,crossing,regular
176071981,crossing,uncontrolled,regular
176071997,highway,traffic_signals,regular
176072716,highway,turning_circle,regular
176072809,highway,traffic_signals,regular
176072876,highway,traffic_signals,regular
176072931,highway,traffic_signals,regular
176073127,railway,level_crossing,regular
176073492,railway,level_crossing,regular
176074610,note,4-way stop,regular
176074610,highway,stop,regular
176075059,source,Bing,regular
176075059,highway,crossing,regular
176075059,crossing,uncontrolled,regular
176076401,highway,turning_circle,regular
176076836,highway,traffic_signals,regular
176076867,highway,turning_circle,regular
176077560,highway,traffic_signals,regular
176077680,highway,turning_circle,regular
176077742,highway,traffic_signals,regular
176077951,highway,traffic_signals,regular
176078005,highway,traffic_signals,regular
176078208,highway,traffic_signals,regular
176078508,railway,level_crossing,regular
176078590,highway,crossing,regular
176078590,crossing,traffic_signals,regular
176078607,highway,crossing,regular
176078607,crossing,traffic_signals,regular
176079690,highway,traffic_signals,regular
176080105,highway,traffic_signals,regular
176080166,highway,traffic_signals,regular
176080416,highway,traffic_signals,regular
176080456,highway,traffic_signals,regular
176080501,note,4-way stop,regular
176080501,highway,stop,regular
176080575,highway,traffic_signals,regular
176080638,highway,turning_circle,regular
176080653,highway,traffic_signals,regular
176080698,highway,traffic_signals,regular
176080958,highway,turning_circle,regular
176081623,highway,turning_circle,regular
176081766,highway,turning_circle,regular
176081873,highway,traffic_signals,regular
176082510,highway,traffic_signals,regular
176083018,highway,stop,regular
176083556,highway,traffic_signals,regular
176084764,highway,traffic_signals,regular
176085409,highway,traffic_signals,regular
176085445,highway,traffic_signals,regular
176085477,highway,traffic_signals,regular
176085524,noexit,yes,regular
176085942,highway,turning_circle,regular
176086277,highway,traffic_signals,regular
176086437,highway,traffic_signals,regular
176086588,highway,traffic_signals,regular
176086892,highway,turning_circle,regular
176087159,highway,traffic_signals,regular
176087492,note,4-way stop,regular
176087492,highway,stop,regular
176087589,highway,traffic_signals,regular
176087658,highway,traffic_signals,regular
176088060,highway,traffic_signals,regular
176088231,highway,turning_circle,regular
176088473,highway,turning_circle,regular
176088594,highway,traffic_signals,regular
176088759,highway,turning_circle,regular
176088956,highway,traffic_signals,regular
176089169,highway,traffic_signals,regular
176089242,highway,turning_circle,regular
176089579,highway,traffic_signals,regular
176090368,highway,traffic_signals,regular
176090520,highway,traffic_signals,regular
176091197,highway,traffic_signals,regular
176091308,highway,turning_circle,regular
176091604,highway,turning_circle,regular
176091839,highway,traffic_signals,regular
176091931,highway,turning_circle,regular
176092961,highway,traffic_signals,regular
176093116,highway,turning_circle,regular
176093269,highway,crossing,regular
176093269,crossing,zebra,regular
176093342,highway,turning_circle,regular
176093554,highway,traffic_signals,regular
176093797,highway,traffic_signals,regular
176093960,highway,traffic_signals,regular
176094370,highway,traffic_signals,regular
176094389,highway,traffic_signals,regular
176094626,highway,traffic_signals,regular
176094854,highway,traffic_signals,regular
176095414,highway,turning_circle,regular
176095499,highway,turning_circle,regular
176096948,noexit,yes,regular
176096948,source,Bing,regular
176097278,highway,turning_circle,regular
176097374,highway,traffic_signals,regular
176097950,barrier,gate,regular
176098830,highway,traffic_signals,regular
176099655,highway,traffic_signals,regular
176099758,railway,level_crossing,regular
176100026,source,USGS,regular
176100026,highway,turning_circle,regular
176101336,highway,turning_circle,regular
176101650,highway,turning_circle,regular
176101780,highway,traffic_signals,regular
176101826,highway,turning_circle,regular
176102985,highway,turning_circle,regular
176103246,highway,traffic_signals,regular
176104480,highway,traffic_signals,regular
176104841,highway,turning_circle,regular
176105850,highway,traffic_signals,regular
176105975,source,USGS,regular
176105975,highway,turning_circle,regular
176107613,noexit,yes,regular
176107613,source,Bing,regular
176109989,source,USGS,regular
176109989,highway,turning_circle,regular
176110390,highway,turning_circle,regular
176110654,source,USGS,regular
176110654,highway,turning_circle,regular
176110879,highway,turning_circle,regular
176111726,highway,turning_circle,regular
176113060,highway,turning_circle,regular
176113130,highway,turning_circle,regular
176113671,highway,turning_circle,regular
176116428,highway,traffic_signals,regular
176119201,power,tower,regular
176120334,noexit,yes,regular
176120334,source,Bing,regular
176120702,highway,traffic_signals,regular
176122906,noexit,yes,regular
176122906,source,Bing,regular
176123828,highway,turning_circle,regular
176124912,highway,turning_circle,regular
176125535,highway,turning_circle,regular
176127127,highway,traffic_signals,regular
176129195,source,Yahoo,regular
176129195,highway,turning_circle,regular
176129392,highway,turning_circle,regular
176129814,highway,turning_circle,regular
176130756,source,Yahoo,regular
176130756,highway,turning_circle,regular
176131229,highway,turning_circle,regular
176132271,source,Yahoo,regular
176132271,highway,turning_circle,regular
176132337,highway,traffic_signals,regular
176132558,highway,traffic_signals,regular
176133651,highway,turning_circle,regular
176134782,highway,turning_circle,regular
176135149,highway,turning_circle,regular
176135596,highway,turning_circle,regular
176135859,source,Yahoo,regular
176135859,highway,turning_circle,regular
176136471,highway,traffic_signals,regular
176136548,highway,turning_circle,regular
176136896,highway,turning_circle,regular
176136926,highway,turning_circle,regular
176137243,highway,turning_circle,regular
176137637,highway,turning_circle,regular
176138668,highway,turning_circle,regular
176141022,source,Yahoo,regular
176141022,highway,turning_circle,regular
176141156,highway,turning_circle,regular
176141916,highway,traffic_signals,regular
176143518,highway,turning_circle,regular
176143796,highway,turning_circle,regular
